,顾客编号,1月消费金额,2月消费金额,3月消费金额,4月消费金额,总消费金额
2483,2483,0.0,0.0,0.0,78.9,78.9
2,2,48.7,30.000000000000004,0.0,0.0,78.7
683,683,30.549999999999997,6.8100000000000005,13.72,27.6,78.68
2348,2348,0.0,0.0,0.0,78.57,78.57
41,41,38.43,40.13,0.0,0.0,78.56
2268,2268,0.0,0.0,0.0,78.53,78.53
893,893,38.96,24.64,14.8,0.0,78.4
2232,2232,0.0,0.0,0.0,78.38,78.38
290,290,77.9,0.0,0.0,0.0,77.9
2393,2393,0.0,0.0,0.0,77.69,77.69
1849,1849,0.0,0.0,32.07,45.61,77.68
2205,2205,0.0,0.0,0.0,77.66,77.66
2545,2545,0.0,0.0,0.0,77.6,77.6
291,291,77.59,0.0,0.0,0.0,77.59
1109,1109,24.9,0.0,0.0,52.650000000000006,77.55000000000001
1855,1855,0.0,0.0,77.4,0.0,77.4
2193,2193,0.0,0.0,35.6,41.7,77.30000000000001
2428,2428,0.0,0.0,0.0,77.30000000000001,77.30000000000001
810,810,77.3,0.0,0.0,0.0,77.3
217,217,77.24,0.0,0.0,0.0,77.24
2260,2260,0.0,0.0,0.0,77.15,77.15
1152,1152,77.07,0.0,0.0,0.0,77.07
2605,2605,0.0,0.0,0.0,76.99000000000001,76.99000000000001
463,463,76.9,0.0,0.0,0.0,76.9
2026,2026,0.0,0.0,29.24,47.58,76.82
2407,2407,0.0,0.0,0.0,76.77000000000001,76.77000000000001
2467,2467,0.0,0.0,0.0,76.5,76.5
1479,1479,0.0,76.39,0.0,0.0,76.39
1716,1716,0.0,76.17000000000002,0.0,0.0,76.17000000000002
314,314,76.13,0.0,0.0,0.0,76.13
1976,1976,0.0,0.0,76.10000000000001,0.0,76.10000000000001
1408,1408,0.0,76.03,0.0,0.0,76.03
728,728,28.9,0.0,0.0,46.9,75.8
2415,2415,0.0,0.0,0.0,75.75999999999999,75.75999999999999
2025,2025,0.0,0.0,75.69,0.0,75.69
1643,1643,0.0,75.5,0.0,0.0,75.5
743,743,56.4,18.9,0.0,0.0,75.3
2064,2064,0.0,0.0,39.830000000000005,35.260000000000005,75.09
2242,2242,0.0,0.0,0.0,74.9,74.9
1421,1421,0.0,44.669999999999995,0.0,30.200000000000003,74.87
987,987,74.83,0.0,0.0,0.0,74.83
1605,1605,0.0,48.85,0.0,25.970000000000002,74.82000000000001
468,468,74.67,0.0,0.0,0.0,74.67
919,919,74.6,0.0,0.0,0.0,74.6
1939,1939,0.0,0.0,74.53,0.0,74.53
349,349,74.47,0.0,0.0,0.0,74.47
2266,2266,0.0,0.0,0.0,74.4,74.4
1286,1286,0.0,22.1,52.28999999999999,0.0,74.38999999999999
1813,1813,0.0,0.0,40.55,33.800000000000004,74.35
1021,1021,74.32,0.0,0.0,0.0,74.32
2222,2222,0.0,0.0,0.0,74.23,74.23
2538,2538,0.0,0.0,0.0,74.2,74.2
552,552,74.13,0.0,0.0,0.0,74.13
1433,1433,0.0,16.72,57.3,0.0,74.02
727,727,45.849999999999994,0.0,0.0,28.13,73.97999999999999
1742,1742,0.0,51.3,22.599999999999998,0.0,73.89999999999999
1987,1987,0.0,0.0,46.6,27.27,73.87
1460,1460,0.0,9.12,64.7,0.0,73.82000000000001
96,96,73.82000000000001,0.0,0.0,0.0,73.82000000000001
688,688,73.8,0.0,0.0,0.0,73.8
2096,2096,0.0,0.0,73.8,0.0,73.8
1823,1823,0.0,0.0,43.0,30.740000000000002,73.74000000000001
2413,2413,0.0,0.0,0.0,73.7,73.7
2233,2233,0.0,0.0,0.0,73.60000000000001,73.60000000000001
2343,2343,0.0,0.0,0.0,73.2,73.2
2217,2217,0.0,0.0,0.0,72.93,72.93
1387,1387,0.0,27.619999999999997,45.29,0.0,72.91
1779,1779,0.0,0.0,72.83,0.0,72.83
338,338,72.7,0.0,0.0,0.0,72.7
1257,1257,0.0,72.63,0.0,0.0,72.63
1634,1634,0.0,40.8,31.8,0.0,72.6
2452,2452,0.0,0.0,0.0,72.52,72.52
517,517,27.799999999999997,17.8,26.9,0.0,72.5
2395,2395,0.0,0.0,0.0,72.36,72.36
777,777,38.82,0.0,8.9,24.62,72.34
691,691,72.25,0.0,0.0,0.0,72.25
1362,1362,0.0,72.19000000000001,0.0,0.0,72.19000000000001
995,995,72.16,0.0,0.0,0.0,72.16
979,979,24.48,0.0,0.0,47.660000000000004,72.14
1736,1736,0.0,72.0,0.0,0.0,72.0
699,699,72.0,0.0,0.0,0.0,72.0
1079,1079,65.39999999999999,6.5,0.0,0.0,71.89999999999999
2551,2551,0.0,0.0,0.0,71.84,71.84
2475,2475,0.0,0.0,0.0,71.7,71.7
765,765,33.18,0.0,0.0,38.400000000000006,71.58000000000001
1445,1445,0.0,61.15,0.0,10.4,71.55
2546,2546,0.0,0.0,0.0,71.47,71.47
1047,1047,27.4,43.989999999999995,0.0,0.0,71.38999999999999
1360,1360,0.0,71.30000000000001,0.0,0.0,71.30000000000001
1711,1711,0.0,71.3,0.0,0.0,71.3
623,623,19.62,0.0,41.099999999999994,10.57,71.28999999999999
2465,2465,0.0,0.0,0.0,71.05,71.05
2424,2424,0.0,0.0,0.0,71.03999999999999,71.03999999999999
2013,2013,0.0,0.0,28.369999999999997,42.63,71.0
2247,2247,0.0,0.0,0.0,70.98,70.98
1863,1863,0.0,0.0,70.9,0.0,70.9
521,521,70.78,0.0,0.0,0.0,70.78
1447,1447,0.0,70.75,0.0,0.0,70.75
2081,2081,0.0,0.0,70.7,0.0,70.7
1808,1808,0.0,0.0,70.32,0.0,70.32
2356,2356,0.0,0.0,0.0,69.9,69.9
1004,1004,13.0,0.0,16.400000000000002,40.400000000000006,69.80000000000001
795,795,52.370000000000005,10.7,6.7,0.0,69.77000000000001
1405,1405,0.0,69.77,0.0,0.0,69.77
2347,2347,0.0,0.0,0.0,69.66,69.66
2338,2338,0.0,0.0,0.0,69.64999999999999,69.64999999999999
2246,2246,0.0,0.0,0.0,69.6,69.6
1876,1876,0.0,0.0,69.52,0.0,69.52
1759,1759,0.0,23.01,0.0,46.5,69.51
1910,1910,0.0,0.0,69.5,0.0,69.5
957,957,69.44000000000001,0.0,0.0,0.0,69.44000000000001
1661,1661,0.0,39.31999999999999,0.0,30.0,69.32
1825,1825,0.0,0.0,55.37,13.9,69.27
545,545,69.08,0.0,0.0,0.0,69.08
1285,1285,0.0,15.09,0.0,53.9,68.99
948,948,68.94,0.0,0.0,0.0,68.94
686,686,68.92,0.0,0.0,0.0,68.92
2007,2007,0.0,0.0,68.92,0.0,68.92
1650,1650,0.0,68.9,0.0,0.0,68.9
899,899,23.3,0.0,0.0,45.6,68.9
1717,1717,0.0,55.8,0.0,13.100000000000001,68.9
817,817,68.85,0.0,0.0,0.0,68.85
1238,1238,0.0,68.72,0.0,0.0,68.72
1638,1638,0.0,45.900000000000006,22.78,0.0,68.68
1895,1895,0.0,0.0,68.6,0.0,68.6
2499,2499,0.0,0.0,0.0,68.34,68.34
2387,2387,0.0,0.0,0.0,68.24,68.24
891,891,15.629999999999999,0.0,52.51,0.0,68.14
1890,1890,0.0,0.0,67.83,0.0,67.83
166,166,40.480000000000004,0.0,23.78,3.5,67.76
180,180,42.01,2.7,0.0,22.990000000000002,67.7
2498,2498,0.0,0.0,0.0,67.5,67.5
2369,2369,0.0,0.0,0.0,67.48,67.48
503,503,67.46,0.0,0.0,0.0,67.46
1802,1802,0.0,0.0,67.43,0.0,67.43
457,457,27.880000000000003,0.0,39.449999999999996,0.0,67.33
2346,2346,0.0,0.0,0.0,67.3,67.3
1367,1367,0.0,50.9,16.37,0.0,67.27
419,419,27.9,0.0,39.1,0.0,67.0
262,262,21.9,44.9,0.0,0.0,66.8
2583,2583,0.0,0.0,0.0,66.76,66.76
2414,2414,0.0,0.0,0.0,66.64999999999999,66.64999999999999
1206,1206,66.60000000000001,0.0,0.0,0.0,66.60000000000001
1464,1464,0.0,34.68,31.8,0.0,66.48
1824,1824,0.0,0.0,66.24,0.0,66.24
1397,1397,0.0,66.07000000000001,0.0,0.0,66.07000000000001
2279,2279,0.0,0.0,0.0,65.99,65.99
584,584,65.80000000000001,0.0,0.0,0.0,65.80000000000001
224,224,65.69999999999999,0.0,0.0,0.0,65.69999999999999
603,603,65.64,0.0,0.0,0.0,65.64
2489,2489,0.0,0.0,0.0,65.63,65.63
2552,2552,0.0,0.0,0.0,65.5,65.5
2436,2436,0.0,0.0,0.0,65.41,65.41
1505,1505,0.0,65.4,0.0,0.0,65.4
1591,1591,0.0,65.4,0.0,0.0,65.4
1834,1834,0.0,0.0,44.480000000000004,20.9,65.38
996,996,23.61,7.950000000000001,7.9,25.74,65.2
252,252,65.1,0.0,0.0,0.0,65.1
2102,2102,0.0,0.0,65.03999999999999,0.0,65.03999999999999
2486,2486,0.0,0.0,0.0,64.97,64.97
2309,2309,0.0,0.0,0.0,64.86,64.86
2370,2370,0.0,0.0,0.0,64.8,64.8
624,624,27.25,0.0,37.34,0.0,64.59
2358,2358,0.0,0.0,0.0,64.5,64.5
1121,1121,64.36,0.0,0.0,0.0,64.36
2485,2485,0.0,0.0,0.0,64.25,64.25
1957,1957,0.0,0.0,64.16999999999999,0.0,64.16999999999999
1545,1545,0.0,64.14,0.0,0.0,64.14
1308,1308,0.0,33.779999999999994,30.18,0.0,63.959999999999994
2481,2481,0.0,0.0,0.0,63.9,63.9
2131,2131,0.0,0.0,63.8,0.0,63.8
1636,1636,0.0,63.8,0.0,0.0,63.8
1843,1843,0.0,0.0,63.68,0.0,63.68
885,885,38.28,0.0,25.380000000000003,0.0,63.660000000000004
1570,1570,0.0,63.660000000000004,0.0,0.0,63.660000000000004
2289,2289,0.0,0.0,0.0,63.6,63.6
1799,1799,0.0,0.0,40.74,22.700000000000003,63.440000000000005
1050,1050,63.400000000000006,0.0,0.0,0.0,63.400000000000006
1551,1551,0.0,63.4,0.0,0.0,63.4
1935,1935,0.0,0.0,43.080000000000005,20.3,63.38000000000001
2001,2001,0.0,0.0,63.339999999999996,0.0,63.339999999999996
2526,2526,0.0,0.0,0.0,63.31,63.31
800,800,44.38999999999999,18.9,0.0,0.0,63.28999999999999
612,612,63.150000000000006,0.0,0.0,0.0,63.150000000000006
1424,1424,0.0,63.03,0.0,0.0,63.03
1625,1625,0.0,62.629999999999995,0.0,0.0,62.629999999999995
2555,2555,0.0,0.0,0.0,62.6,62.6
1945,1945,0.0,0.0,62.4,0.0,62.4
873,873,49.9,0.0,12.09,0.0,61.989999999999995
1378,1378,0.0,41.41,20.5,0.0,61.91
1117,1117,26.11,0.0,0.0,35.650000000000006,61.760000000000005
1867,1867,0.0,0.0,61.66,0.0,61.66
1772,1772,0.0,61.36,0.0,0.0,61.36
1620,1620,0.0,61.3,0.0,0.0,61.3
2037,2037,0.0,0.0,37.910000000000004,23.380000000000003,61.290000000000006
840,840,61.13,0.0,0.0,0.0,61.13
1601,1601,0.0,61.040000000000006,0.0,0.0,61.040000000000006
1555,1555,0.0,61.0,0.0,0.0,61.0
1558,1558,0.0,60.96,0.0,0.0,60.96
2380,2380,0.0,0.0,0.0,60.620000000000005,60.620000000000005
243,243,43.7,0.0,0.0,16.9,60.6
1583,1583,0.0,60.599999999999994,0.0,0.0,60.599999999999994
1793,1793,0.0,0.0,38.6,21.700000000000003,60.300000000000004
2379,2379,0.0,0.0,0.0,60.21,60.21
2608,2608,0.0,0.0,0.0,59.88,59.88
1066,1066,59.73,0.0,0.0,0.0,59.73
2444,2444,0.0,0.0,0.0,59.67000000000001,59.67000000000001
708,708,59.61,0.0,0.0,0.0,59.61
558,558,59.49,0.0,0.0,0.0,59.49
1001,1001,26.5,16.5,0.0,16.400000000000002,59.400000000000006
1178,1178,21.299999999999997,24.300000000000004,13.5,0.0,59.1
2606,2606,0.0,0.0,0.0,59.0,59.0
1791,1791,0.0,0.0,27.419999999999998,31.51,58.93
1735,1735,0.0,58.9,0.0,0.0,58.9
2422,2422,0.0,0.0,0.0,58.9,58.9
1060,1060,58.8,0.0,0.0,0.0,58.8
1089,1089,58.8,0.0,0.0,0.0,58.8
1642,1642,0.0,58.8,0.0,0.0,58.8
1032,1032,58.8,0.0,0.0,0.0,58.8
320,320,16.8,41.96,0.0,0.0,58.760000000000005
543,543,25.9,32.8,0.0,0.0,58.699999999999996
1335,1335,0.0,58.690000000000005,0.0,0.0,58.690000000000005
1273,1273,0.0,58.6,0.0,0.0,58.6
2411,2411,0.0,0.0,0.0,58.519999999999996,58.519999999999996
2325,2325,0.0,0.0,0.0,58.5,58.5
884,884,58.41,0.0,0.0,0.0,58.41
120,120,58.370000000000005,0.0,0.0,0.0,58.370000000000005
2490,2490,0.0,0.0,0.0,58.3,58.3
2133,2133,0.0,0.0,36.36,21.8,58.16
390,390,33.72,24.200000000000003,0.0,0.0,57.92
1547,1547,0.0,57.9,0.0,0.0,57.9
2307,2307,0.0,0.0,0.0,57.9,57.9
1776,1776,0.0,0.0,57.84,0.0,57.84
137,137,57.830000000000005,0.0,0.0,0.0,57.830000000000005
1370,1370,0.0,57.73,0.0,0.0,57.73
2409,2409,0.0,0.0,0.0,57.709999999999994,57.709999999999994
2283,2283,0.0,0.0,0.0,57.620000000000005,57.620000000000005
2377,2377,0.0,0.0,0.0,57.60999999999999,57.60999999999999
1841,1841,0.0,0.0,57.6,0.0,57.6
2392,2392,0.0,0.0,0.0,57.599999999999994,57.599999999999994
2139,2139,0.0,0.0,57.57,0.0,57.57
2535,2535,0.0,0.0,0.0,57.5,57.5
2455,2455,0.0,0.0,0.0,57.5,57.5
880,880,50.300000000000004,7.0,0.0,0.0,57.300000000000004
2580,2580,0.0,0.0,0.0,57.2,57.2
315,315,57.18,0.0,0.0,0.0,57.18
376,376,38.7,0.0,18.419999999999998,0.0,57.120000000000005
2599,2599,0.0,0.0,0.0,57.02,57.02
1667,1667,0.0,57.0,0.0,0.0,57.0
2146,2146,0.0,0.0,57.0,0.0,57.0
1897,1897,0.0,0.0,57.0,0.0,57.0
1092,1092,56.940000000000005,0.0,0.0,0.0,56.940000000000005
1903,1903,0.0,0.0,56.9,0.0,56.9
1972,1972,0.0,0.0,56.9,0.0,56.9
251,251,29.200000000000003,0.0,0.0,27.580000000000002,56.78
690,690,56.7,0.0,0.0,0.0,56.7
184,184,56.69,0.0,0.0,0.0,56.69
1644,1644,0.0,56.54,0.0,0.0,56.54
2065,2065,0.0,0.0,56.5,0.0,56.5
1917,1917,0.0,0.0,56.29,0.0,56.29
391,391,56.06999999999999,0.0,0.0,0.0,56.06999999999999
1157,1157,56.0,0.0,0.0,0.0,56.0
2256,2256,0.0,0.0,0.0,55.97,55.97
1883,1883,0.0,0.0,55.87,0.0,55.87
296,296,55.86,0.0,0.0,0.0,55.86
2529,2529,0.0,0.0,0.0,55.7,55.7
705,705,55.68,0.0,0.0,0.0,55.68
2570,2570,0.0,0.0,0.0,55.5,55.5
886,886,7.98,7.49,11.899999999999999,28.06,55.42999999999999
1871,1871,0.0,0.0,55.35999999999999,0.0,55.35999999999999
135,135,55.309999999999995,0.0,0.0,0.0,55.309999999999995
65,65,23.15,0.0,32.1,0.0,55.25
2337,2337,0.0,0.0,0.0,55.19,55.19
2126,2126,0.0,0.0,55.019999999999996,0.0,55.019999999999996
555,555,55.0,0.0,0.0,0.0,55.0
2285,2285,0.0,0.0,0.0,55.0,55.0
2038,2038,0.0,0.0,55.0,0.0,55.0
1429,1429,0.0,55.0,0.0,0.0,55.0
2441,2441,0.0,0.0,0.0,55.0,55.0
473,473,54.95,0.0,0.0,0.0,54.95
1014,1014,54.9,0.0,0.0,0.0,54.9
2482,2482,0.0,0.0,0.0,54.89,54.89
1728,1728,0.0,54.7,0.0,0.0,54.7
208,208,54.699999999999996,0.0,0.0,0.0,54.699999999999996
1356,1356,0.0,54.629999999999995,0.0,0.0,54.629999999999995
495,495,21.78,32.67,0.0,0.0,54.45
902,902,12.83,13.52,27.950000000000003,0.0,54.300000000000004
1390,1390,0.0,54.3,0.0,0.0,54.3
54,54,54.29,0.0,0.0,0.0,54.29
1926,1926,0.0,0.0,54.2,0.0,54.2
1277,1277,0.0,54.18000000000001,0.0,0.0,54.18000000000001
1723,1723,0.0,54.15,0.0,0.0,54.15
1492,1492,0.0,54.129999999999995,0.0,0.0,54.129999999999995
1293,1293,0.0,23.900000000000002,30.11,0.0,54.010000000000005
2554,2554,0.0,0.0,0.0,53.9,53.9
2449,2449,0.0,0.0,0.0,53.9,53.9
154,154,53.82000000000001,0.0,0.0,0.0,53.82000000000001
990,990,53.739999999999995,0.0,0.0,0.0,53.739999999999995
2594,2594,0.0,0.0,0.0,53.64,53.64
356,356,53.62,0.0,0.0,0.0,53.62
2074,2074,0.0,0.0,53.62,0.0,53.62
852,852,53.599999999999994,0.0,0.0,0.0,53.599999999999994
528,528,53.56,0.0,0.0,0.0,53.56
2180,2180,0.0,0.0,3.8,49.76,53.559999999999995
1943,1943,0.0,0.0,53.5,0.0,53.5
1526,1526,0.0,53.4,0.0,0.0,53.4
1654,1654,0.0,53.349999999999994,0.0,0.0,53.349999999999994
1722,1722,0.0,7.3,46.03,0.0,53.33
855,855,53.3,0.0,0.0,0.0,53.3
1532,1532,0.0,53.3,0.0,0.0,53.3
1680,1680,0.0,53.3,0.0,0.0,53.3
2049,2049,0.0,0.0,22.3,30.939999999999998,53.239999999999995
393,393,53.13,0.0,0.0,0.0,53.13
2273,2273,0.0,0.0,0.0,53.1,53.1
1144,1144,14.7,0.0,0.0,38.4,53.099999999999994
2527,2527,0.0,0.0,0.0,53.050000000000004,53.050000000000004
742,742,53.03,0.0,0.0,0.0,53.03
30,30,53.02,0.0,0.0,0.0,53.02
1946,1946,0.0,0.0,53.0,0.0,53.0
2067,2067,0.0,0.0,53.0,0.0,53.0
1358,1358,0.0,52.95,0.0,0.0,52.95
1746,1746,0.0,52.9,0.0,0.0,52.9
2054,2054,0.0,0.0,23.3,29.4,52.7
2221,2221,0.0,0.0,0.0,52.620000000000005,52.620000000000005
1355,1355,0.0,43.36,9.200000000000001,0.0,52.56
1829,1829,0.0,0.0,52.51,0.0,52.51
2595,2595,0.0,0.0,0.0,52.5,52.5
1147,1147,52.4,0.0,0.0,0.0,52.4
717,717,52.4,0.0,0.0,0.0,52.4
854,854,31.9,20.3,0.0,0.0,52.2
1893,1893,0.0,0.0,52.199999999999996,0.0,52.199999999999996
1817,1817,0.0,0.0,15.47,36.57,52.04
1764,1764,0.0,52.019999999999996,0.0,0.0,52.019999999999996
2472,2472,0.0,0.0,0.0,52.0,52.0
1992,1992,0.0,0.0,51.9,0.0,51.9
283,283,51.8,0.0,0.0,0.0,51.8
1515,1515,0.0,51.71,0.0,0.0,51.71
2351,2351,0.0,0.0,0.0,51.71,51.71
2073,2073,0.0,0.0,51.58,0.0,51.58
2328,2328,0.0,0.0,0.0,51.52,51.52
392,392,51.5,0.0,0.0,0.0,51.5
1959,1959,0.0,0.0,51.43,0.0,51.43
1795,1795,0.0,0.0,51.400000000000006,0.0,51.400000000000006
940,940,51.26,0.0,0.0,0.0,51.26
735,735,51.239999999999995,0.0,0.0,0.0,51.239999999999995
2576,2576,0.0,0.0,0.0,51.1,51.1
370,370,51.07,0.0,0.0,0.0,51.07
2429,2429,0.0,0.0,0.0,50.91,50.91
1951,1951,0.0,0.0,50.9,0.0,50.9
2600,2600,0.0,0.0,0.0,50.9,50.9
1697,1697,0.0,50.839999999999996,0.0,0.0,50.839999999999996
1349,1349,0.0,50.64,0.0,0.0,50.64
1593,1593,0.0,50.62,0.0,0.0,50.62
602,602,50.59,0.0,0.0,0.0,50.59
2113,2113,0.0,0.0,47.8,2.78,50.58
1146,1146,22.28,0.0,0.0,28.26,50.540000000000006
1539,1539,0.0,50.5,0.0,0.0,50.5
11,11,50.300000000000004,0.0,0.0,0.0,50.300000000000004
1835,1835,0.0,0.0,50.239999999999995,0.0,50.239999999999995
1412,1412,0.0,50.2,0.0,0.0,50.2
302,302,50.199999999999996,0.0,0.0,0.0,50.199999999999996
932,932,49.69,0.0,0.48,0.0,50.169999999999995
826,826,46.25,3.9,0.0,0.0,50.15
1781,1781,0.0,0.0,50.13,0.0,50.13
1132,1132,50.1,0.0,0.0,0.0,50.1
2239,2239,0.0,0.0,0.0,50.02,50.02
908,908,50.0,0.0,0.0,0.0,50.0
2532,2532,0.0,0.0,0.0,49.8,49.8
1012,1012,29.969999999999995,0.0,0.0,19.490000000000002,49.459999999999994
2231,2231,0.0,0.0,0.0,49.42,49.42
401,401,49.42,0.0,0.0,0.0,49.42
534,534,29.7,0.0,0.0,19.6,49.3
702,702,49.29,0.0,0.0,0.0,49.29
2588,2588,0.0,0.0,0.0,49.099999999999994,49.099999999999994
2542,2542,0.0,0.0,0.0,49.09,49.09
2543,2543,0.0,0.0,0.0,49.0,49.0
696,696,48.96,0.0,0.0,0.0,48.96
2041,2041,0.0,0.0,48.67,0.0,48.67
1820,1820,0.0,0.0,48.66,0.0,48.66
2075,2075,0.0,0.0,48.5,0.0,48.5
1347,1347,0.0,48.4,0.0,0.0,48.4
502,502,48.22,0.0,0.0,0.0,48.22
2329,2329,0.0,0.0,0.0,48.03,48.03
2269,2269,0.0,0.0,0.0,48.0,48.0
1850,1850,0.0,0.0,48.0,0.0,48.0
1322,1322,0.0,47.99999999999999,0.0,0.0,47.99999999999999
2241,2241,0.0,0.0,0.0,47.97,47.97
1919,1919,0.0,0.0,47.96,0.0,47.96
1236,1236,0.0,47.949999999999996,0.0,0.0,47.949999999999996
1298,1298,0.0,47.92,0.0,0.0,47.92
2124,2124,0.0,0.0,47.900000000000006,0.0,47.900000000000006
2587,2587,0.0,0.0,0.0,47.85,47.85
701,701,12.9,0.0,34.8,0.0,47.699999999999996
2470,2470,0.0,0.0,0.0,47.6,47.6
2388,2388,0.0,0.0,0.0,47.51,47.51
671,671,31.9,15.600000000000001,0.0,0.0,47.5
2206,2206,0.0,0.0,0.0,47.48,47.48
2177,2177,0.0,0.0,47.45,0.0,47.45
1725,1725,0.0,27.29,20.07,0.0,47.36
1916,1916,0.0,0.0,47.260000000000005,0.0,47.260000000000005
1383,1383,0.0,47.1,0.0,0.0,47.1
2088,2088,0.0,0.0,47.05,0.0,47.05
1382,1382,0.0,47.04,0.0,0.0,47.04
605,605,46.92,0.0,0.0,0.0,46.92
2566,2566,0.0,0.0,0.0,46.72,46.72
2104,2104,0.0,0.0,14.9,31.759999999999998,46.66
2509,2509,0.0,0.0,0.0,46.66,46.66
1156,1156,46.5,0.0,0.0,0.0,46.5
1103,1103,24.6,0.0,0.0,21.869999999999997,46.47
2477,2477,0.0,0.0,0.0,46.46,46.46
194,194,46.44,0.0,0.0,0.0,46.44
2250,2250,0.0,0.0,0.0,46.42,46.42
427,427,46.33,0.0,0.0,0.0,46.33
1022,1022,46.3,0.0,0.0,0.0,46.3
1828,1828,0.0,0.0,46.17999999999999,0.0,46.17999999999999
1980,1980,0.0,0.0,26.299999999999997,19.87,46.17
2520,2520,0.0,0.0,0.0,46.120000000000005,46.120000000000005
2531,2531,0.0,0.0,0.0,45.99999999999999,45.99999999999999
200,200,19.09,0.0,0.0,26.85,45.94
799,799,45.92,0.0,0.0,0.0,45.92
1740,1740,0.0,45.86000000000001,0.0,0.0,45.86000000000001
2524,2524,0.0,0.0,0.0,45.83,45.83
358,358,45.81,0.0,0.0,0.0,45.81
1984,1984,0.0,0.0,45.8,0.0,45.8
1805,1805,0.0,0.0,45.8,0.0,45.8
679,679,14.49,0.0,0.0,31.300000000000004,45.790000000000006
1262,1262,0.0,45.76,0.0,0.0,45.76
2158,2158,0.0,0.0,45.6,0.0,45.6
1923,1923,0.0,0.0,45.57,0.0,45.57
323,323,45.49999999999999,0.0,0.0,0.0,45.49999999999999
1965,1965,0.0,0.0,45.400000000000006,0.0,45.400000000000006
1113,1113,45.4,0.0,0.0,0.0,45.4
1921,1921,0.0,0.0,45.37,0.0,45.37
2519,2519,0.0,0.0,0.0,45.35,45.35
2368,2368,0.0,0.0,0.0,45.28,45.28
136,136,45.26,0.0,0.0,0.0,45.26
1684,1684,0.0,45.209999999999994,0.0,0.0,45.209999999999994
1194,1194,45.2,0.0,0.0,0.0,45.2
1618,1618,0.0,45.199999999999996,0.0,0.0,45.199999999999996
2593,2593,0.0,0.0,0.0,45.109999999999985,45.109999999999985
2321,2321,0.0,0.0,0.0,44.99,44.99
2375,2375,0.0,0.0,0.0,44.98,44.98
100,100,44.72,0.0,0.0,0.0,44.72
2058,2058,0.0,0.0,44.699999999999996,0.0,44.699999999999996
2213,2213,0.0,0.0,0.0,44.599999999999994,44.599999999999994
1299,1299,0.0,44.47,0.0,0.0,44.47
2518,2518,0.0,0.0,0.0,44.46,44.46
479,479,44.4,0.0,0.0,0.0,44.4
112,112,44.38999999999999,0.0,0.0,0.0,44.38999999999999
901,901,24.57,0.0,19.68,0.0,44.25
2175,2175,0.0,0.0,44.17999999999999,0.0,44.17999999999999
2169,2169,0.0,0.0,44.13,0.0,44.13
1814,1814,0.0,0.0,44.099999999999994,0.0,44.099999999999994
1345,1345,0.0,43.89999999999999,0.0,0.0,43.89999999999999
1158,1158,2.0,0.0,34.379999999999995,7.5,43.879999999999995
1886,1886,0.0,0.0,43.7,0.0,43.7
426,426,43.480000000000004,0.0,0.0,0.0,43.480000000000004
2585,2585,0.0,0.0,0.0,43.47,43.47
2355,2355,0.0,0.0,0.0,43.45,43.45
2052,2052,0.0,0.0,43.37,0.0,43.37
955,955,43.34,0.0,0.0,0.0,43.34
1918,1918,0.0,0.0,43.300000000000004,0.0,43.300000000000004
2281,2281,0.0,0.0,0.0,43.3,43.3
2556,2556,0.0,0.0,0.0,43.209999999999994,43.209999999999994
2070,2070,0.0,0.0,43.0,0.0,43.0
2196,2196,0.0,0.0,43.0,0.0,43.0
445,445,30.15,0.0,12.739999999999998,0.0,42.89
2040,2040,0.0,0.0,42.8,0.0,42.8
2173,2173,0.0,0.0,42.69999999999999,0.0,42.69999999999999
1,1,12.299999999999999,30.299999999999997,0.0,0.0,42.599999999999994
123,123,42.57,0.0,0.0,0.0,42.57
784,784,42.4,0.0,0.0,0.0,42.4
1380,1380,0.0,42.4,0.0,0.0,42.4
1393,1393,0.0,33.8,8.5,0.0,42.3
2068,2068,0.0,0.0,42.3,0.0,42.3
293,293,42.24,0.0,0.0,0.0,42.24
2219,2219,0.0,0.0,0.0,42.2,42.2
213,213,42.199999999999996,0.0,0.0,0.0,42.199999999999996
1009,1009,19.9,0.0,22.2,0.0,42.099999999999994
413,413,42.0,0.0,0.0,0.0,42.0
772,772,41.980000000000004,0.0,0.0,0.0,41.980000000000004
2539,2539,0.0,0.0,0.0,41.83,41.83
430,430,41.800000000000004,0.0,0.0,0.0,41.800000000000004
1754,1754,0.0,41.78,0.0,0.0,41.78
2459,2459,0.0,0.0,0.0,41.75,41.75
1681,1681,0.0,13.7,0.0,28.0,41.7
1338,1338,0.0,41.7,0.0,0.0,41.7
1848,1848,0.0,0.0,41.699999999999996,0.0,41.699999999999996
1745,1745,0.0,41.5,0.0,0.0,41.5
2491,2491,0.0,0.0,0.0,41.27,41.27
1948,1948,0.0,0.0,41.15,0.0,41.15
1224,1224,22.4,0.0,18.7,0.0,41.099999999999994
1579,1579,0.0,16.3,0.0,24.689999999999998,40.989999999999995
165,165,40.95,0.0,0.0,0.0,40.95
2021,2021,0.0,0.0,40.86,0.0,40.86
307,307,35.760000000000005,0.0,0.0,5.09,40.85000000000001
2335,2335,0.0,0.0,0.0,40.800000000000004,40.800000000000004
2090,2090,0.0,0.0,40.6,0.0,40.6
1655,1655,0.0,40.599999999999994,0.0,0.0,40.599999999999994
1128,1128,23.74,0.0,16.84,0.0,40.58
994,994,32.06,8.47,0.0,0.0,40.53
